device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
hp_envy,phi-3-mini-3.8b,int8,256,149,44.30818180000642,3.3628100713439433,2.441800599975977,41.866381200030446,1763576645.4669466,0.0,5701820416,99,True,,1763576689.7756603,64.8,5701910528,99,True,,0,0.0,phi-3,3.8,0,256,512,0,12,210
hp_envy,phi-3-mini-3.8b,int8,256,274,83.45700170000782,3.2831277714111113,2.1261743999784812,81.33082730002934,1763576689.7761345,0.0,5701910528,99,True,,1763576773.2335255,61.7,5702070272,99,True,,0,0.0,phi-3,3.8,0,256,512,0,13,187
hp_envy,phi-3-mini-3.8b,int8,256,159,49.276763600006234,3.226672946515909,3.270929199992679,46.005834400013555,1763576773.2341275,0.0,5702070272,99,True,,1763576822.5112822,66.4,5702262784,99,True,,0,0.0,phi-3,3.8,0,256,512,0,14,253
hp_envy,phi-3-mini-3.8b,int8,256,202,63.15498970000772,3.1984804519725114,2.81402099999832,60.3409687000094,1763576822.511769,0.0,5702262784,99,True,,1763576885.6673021,61.8,5702438912,99,True,,0,0.0,phi-3,3.8,0,256,512,0,15,240
hp_envy,phi-3-mini-3.8b,int8,256,160,45.18202459998429,3.5412313064000154,3.0148097000201233,42.167214899964165,1763576885.6678843,0.0,5702438912,99,True,,1763576930.850355,62.2,5702512640,99,True,,0,0.0,phi-3,3.8,0,256,512,0,16,244
hp_envy,phi-3-mini-3.8b,int8,256,249,83.57571830000961,2.9793342500051403,2.855108400050085,80.72060989995953,1763576930.8508236,0.0,5702512640,99,True,,1763577014.4270365,60.2,5702950912,99,True,,0,0.0,phi-3,3.8,0,256,512,0,17,237
hp_envy,phi-3-mini-3.8b,int8,256,143,42.05371670000022,3.4004128819367647,3.005502499989234,39.04821420001099,1763577014.4280417,0.0,5702950912,99,True,,1763577056.4821482,65.9,5703049216,99,True,,0,0.0,phi-3,3.8,0,256,512,0,18,246
hp_envy,phi-3-mini-3.8b,int8,256,251,84.56366690003779,2.9681778144354314,2.655048100044951,81.90861879999284,1763577056.4827807,0.0,5703049216,99,True,,1763577141.04694,62.8,5687463936,99,True,,0,0.0,phi-3,3.8,0,256,512,0,19,238
hp_envy,phi-3-mini-3.8b,int8,256,152,49.93815529998392,3.0437648144373677,2.1874535999959335,47.750701699987985,1763577141.0477061,0.0,5687463936,99,True,,1763577190.9866066,70.7,5687476224,99,False,,0,0.0,phi-3,3.8,0,256,512,0,20,204
hp_envy,phi-3-mini-3.8b,int8,256,200,76.85702489997493,2.602234477073354,2.9070318000158295,73.9499930999591,1763577190.9875124,100.0,5687476224,99,False,,1763577267.8451705,67.5,5687574528,99,False,,0,0.0,phi-3,3.8,0,256,512,0,21,224
hp_envy,phi-3-mini-3.8b,int8,256,248,93.79851749999216,2.6439650285519782,2.1304411999881268,91.66807630000403,1763577267.8461366,0.0,5687574528,99,False,,1763577361.6452448,63.9,5687631872,97,False,,2,0.008064516129032258,phi-3,3.8,0,256,512,0,22,199
hp_envy,phi-3-mini-3.8b,int8,256,221,79.65625249996083,2.774421254629179,2.608592899981886,77.04765959997894,1763577361.645916,0.0,5687631872,97,False,,1763577441.3026972,67.3,5664514048,96,False,,1,0.004524886877828055,phi-3,3.8,0,256,512,0,23,212
hp_envy,phi-3-mini-3.8b,int8,256,151,57.41924999997718,2.629780082464679,2.5472897000145167,54.871960299962666,1763577441.3034377,0.0,5664514048,96,False,,1763577498.723291,75.5,5664550912,94,False,,2,0.013245033112582781,phi-3,3.8,0,256,512,0,24,199
hp_envy,phi-3-mini-3.8b,int8,256,219,76.74345080001513,2.8536637031176717,3.426624500018079,73.31682629999705,1763577498.7241654,0.0,5664550912,94,False,,1763577575.4682693,70.7,5664604160,93,False,,1,0.0045662100456621,phi-3,3.8,0,256,512,0,25,256
hp_envy,phi-3-mini-3.8b,int8,256,132,47.419101499952376,2.783688341292856,3.474322599999141,43.944778899953235,1763577575.4690478,0.0,5664604160,93,False,,1763577622.888598,72.1,5664673792,92,False,,1,0.007575757575757576,phi-3,3.8,0,256,512,0,26,254
hp_envy,phi-3-mini-3.8b,int8,256,228,83.79648879996967,2.720877727278742,2.9841282999841496,80.81236049998552,1763577622.8891807,0.0,5664673792,92,False,,1763577706.6861897,62.8,5655113728,91,False,,1,0.0043859649122807015,phi-3,3.8,0,256,512,0,27,236
hp_envy,phi-3-mini-3.8b,int8,256,181,72.669079699961,2.490742978269713,2.664999299973715,70.00408039998729,1763577706.686865,0.0,5655113728,91,False,,1763577779.3564258,64.0,5655166976,89,False,,2,0.011049723756906077,phi-3,3.8,0,256,512,0,28,228
hp_envy,phi-3-mini-3.8b,int8,256,109,40.377089599962346,2.6995506877767053,1.965223099978175,38.41186649998417,1763577779.3571737,0.0,5655166976,89,False,,1763577819.735108,71.5,5655277568,89,False,,0,0.0,phi-3,3.8,0,256,512,0,29,176
device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
hp_envy,phi-3-mini-3.8b,int8,1024,66,27.777644200017676,2.3760114257622322,4.680498100002296,23.09714610001538,1763577821.8568892,41.7,1675292672,89,False,,1763577849.6351032,76.6,5650464768,88,False,,1,0.015151515151515152,phi-3,3.8,0,1024,128,0,0,248
hp_envy,phi-3-mini-3.8b,int8,1024,69,24.4926721000229,2.8171691401501056,1.7025500000454485,22.790122099977452,1763577849.6360142,0.0,5650464768,88,False,,1763577874.1292758,72.6,5650755584,88,False,,0,0.0,phi-3,3.8,0,1024,128,0,1,154
hp_envy,phi-3-mini-3.8b,int8,1024,60,26.422458600020036,2.2707954966747304,2.5882830999908037,23.834175500029232,1763577874.130017,0.0,5650755584,88,False,,1763577900.5529866,73.7,5651103744,87,False,,1,0.016666666666666666,phi-3,3.8,0,1024,128,0,2,203
hp_envy,phi-3-mini-3.8b,int8,1024,74,26.640457200002857,2.7777301059229593,2.515922499995213,24.124534700007644,1763577900.553796,0.0,5651103744,87,False,,1763577927.1948223,73.1,5651361792,87,False,,0,0.0,phi-3,3.8,0,1024,128,0,3,209
hp_envy,phi-3-mini-3.8b,int8,1024,69,25.279402999964077,2.72949483815334,2.0415772999986075,23.23782569996547,1763577927.1954713,0.0,5651361792,87,False,,1763577952.4760952,69.3,5651476480,86,False,,1,0.014492753623188406,phi-3,3.8,0,1024,128,0,4,199
hp_envy,phi-3-mini-3.8b,int8,1024,73,24.623285999987274,2.9646733583827003,2.1889189000357874,22.434367099951487,1763577952.4770384,0.0,5651476480,86,False,,1763577977.1009977,66.5,5649051648,86,False,,0,0.0,phi-3,3.8,0,1024,128,0,5,199
hp_envy,phi-3-mini-3.8b,int8,1024,46,25.993877900007647,1.7696474599500396,3.6476986999623477,22.3461792000453,1763577977.1016839,0.0,5649051648,86,False,,1763578003.0960493,66.9,5649494016,85,False,,1,0.021739130434782608,phi-3,3.8,0,1024,128,0,6,296
hp_envy,phi-3-mini-3.8b,int8,1024,44,25.41076439997414,1.7315496420109573,2.8944035000167787,22.516360899957363,1763578003.09676,100.0,5649494016,85,False,,1763578028.5079818,65.7,5649649664,85,False,,0,0.0,phi-3,3.8,0,1024,128,0,7,240
hp_envy,phi-3-mini-3.8b,int8,1024,47,26.354027300025336,1.7834086405440892,3.5484072000253946,22.805620099999942,1763578028.5085654,0.0,5649649664,85,False,,1763578054.863141,68.3,5649694720,84,False,,1,0.02127659574468085,phi-3,3.8,0,1024,128,0,8,222
hp_envy,phi-3-mini-3.8b,int8,1024,59,25.81156970001757,2.2857966673743144,2.5927092999918386,23.218860400025733,1763578054.8637516,0.0,5649694720,84,False,,1763578080.6759133,70.0,5649846272,84,False,,0,0.0,phi-3,3.8,0,1024,128,0,9,213
hp_envy,phi-3-mini-3.8b,int8,1024,64,25.140154099965002,2.5457282300464934,2.827960299968254,22.31219379999675,1763578080.6766965,0.0,5649846272,84,False,,1763578105.817343,67.4,5649924096,83,False,,1,0.015625,phi-3,3.8,0,1024,128,0,10,210
hp_envy,phi-3-mini-3.8b,int8,1024,55,25.000050300033763,2.1999955736059347,2.439900299999863,22.5601500000339,1763578105.8179746,0.0,5649924096,83,False,,1763578130.818645,67.2,5650071552,83,False,,0,0.0,phi-3,3.8,0,1024,128,0,11,211
hp_envy,phi-3-mini-3.8b,int8,1024,69,24.258646000002045,2.844346712507952,2.200732400000561,22.057913600001484,1763578130.8194327,0.0,5650071552,83,False,,1763578155.078622,64.5,5650128896,82,False,,1,0.014492753623188406,phi-3,3.8,0,1024,128,0,12,210
hp_envy,phi-3-mini-3.8b,int8,1024,66,24.229425000026822,2.7239606387657544,1.9412084000068717,22.28821660001995,1763578155.0792215,0.0,5650128896,82,False,,1763578179.3094428,68.6,5650182144,82,False,,0,0.0,phi-3,3.8,0,1024,128,0,13,187
hp_envy,phi-3-mini-3.8b,int8,1024,61,27.227026300039142,2.2404209452690873,3.629856600018684,23.59716970002046,1763578179.3102546,0.0,5650182144,82,False,,1763578206.5378294,79.8,5650300928,81,False,,1,0.01639344262295082,phi-3,3.8,0,1024,128,0,14,253
hp_envy,phi-3-mini-3.8b,int8,1024,57,27.89514560002135,2.0433662837721975,3.344325900019612,24.55081970000174,1763578206.5384643,0.0,5650300928,81,False,,1763578234.4340856,76.8,5650362368,80,False,,1,0.017543859649122806,phi-3,3.8,0,1024,128,0,15,240
hp_envy,phi-3-mini-3.8b,int8,1024,68,25.91483690001769,2.6239794702297967,3.1026245999964885,22.8122123000212,1763578234.4349983,0.0,5650362368,80,False,,1763578260.3504393,73.5,5650411520,80,False,,0,0.0,phi-3,3.8,0,1024,128,0,16,244
hp_envy,phi-3-mini-3.8b,int8,1024,59,26.57735540001886,2.2199349450682417,3.397190199990291,23.18016520002857,1763578260.3511465,0.0,5650411520,80,False,,1763578286.9291148,76.7,5646897152,79,False,,1,0.01694915254237288,phi-3,3.8,0,1024,128,0,17,237
hp_envy,phi-3-mini-3.8b,int8,1024,74,25.87287209997885,2.860138592810517,3.6358800000161864,22.236992099962663,1763578286.929937,0.0,5646897152,79,False,,1763578312.803563,72.5,5647065088,79,False,,0,0.0,phi-3,3.8,0,1024,128,0,18,246
hp_envy,phi-3-mini-3.8b,int8,1024,56,27.23463510000147,2.056205261953261,3.196855599991977,24.037779500009492,1763578312.8044214,0.0,5647065088,79,False,,1763578340.0395994,77.4,5647228928,78,False,,1,0.017857142857142856,phi-3,3.8,0,1024,128,0,19,238
hp_envy,phi-3-mini-3.8b,int8,1024,75,26.780366399965715,2.8005591439591364,3.3009989999700338,23.47936739999568,1763578340.0403314,0.0,5647228928,78,False,,1763578366.8212743,71.1,5647273984,78,False,,0,0.0,phi-3,3.8,0,1024,128,0,20,204
hp_envy,phi-3-mini-3.8b,int8,1024,60,27.771579699998256,2.1604820700928213,3.348055700014811,24.423523999983445,1763578366.8221178,0.0,5647273984,78,False,,1763578394.594191,70.6,5647351808,77,False,,1,0.016666666666666666,phi-3,3.8,0,1024,128,0,21,224
hp_envy,phi-3-mini-3.8b,int8,1024,59,26.3426406000508,2.2397147232038015,2.13764380000066,24.20499680005014,1763578394.5948596,0.0,5647351808,77,False,,1763578420.9380019,67.1,5647376384,77,False,,0,0.0,phi-3,3.8,0,1024,128,0,22,199
hp_envy,phi-3-mini-3.8b,int8,1024,66,24.39902270003222,2.7050263779586894,2.4367401000345126,21.962282599997707,1763578420.9386022,0.0,5647376384,77,False,,1763578445.3381314,65.9,5647478784,76,False,,1,0.015151515151515152,phi-3,3.8,0,1024,128,0,23,212
hp_envy,phi-3-mini-3.8b,int8,1024,55,23.650841300026514,2.3254986705246017,2.0474959000130184,21.603345400013495,1763578445.3388052,0.0,5647478784,76,False,,1763578468.9902515,63.5,5647527936,76,False,,0,0.0,phi-3,3.8,0,1024,128,0,24,199
hp_envy,phi-3-mini-3.8b,int8,1024,42,25.189440299989656,1.6673653522987268,3.476604099967517,21.71283620002214,1763578468.9909546,0.0,5647527936,76,False,,1763578494.1810715,66.1,5647532032,75,False,,1,0.023809523809523808,phi-3,3.8,0,1024,128,0,25,275
hp_envy,phi-3-mini-3.8b,int8,1024,70,26.112466599966865,2.6807119018043597,3.023988000000827,23.088478599966038,1763578494.1818283,0.0,5647532032,75,False,,1763578520.294802,68.8,5647585280,75,False,,0,0.0,phi-3,3.8,0,1024,128,0,26,254
hp_envy,phi-3-mini-3.8b,int8,1024,64,25.001791000016965,2.559816614735983,2.8846939000068232,22.11709710001014,1763578520.2958193,0.0,5647585280,75,False,,1763578545.2981713,66.0,5647687680,74,False,,1,0.015625,phi-3,3.8,0,1024,128,0,27,236
hp_envy,phi-3-mini-3.8b,int8,1024,41,25.38722809997853,1.614985292546951,2.7204166000010446,22.666811499977484,1763578545.2989063,0.0,5647691776,74,False,,1763578570.6865911,67.0,5647704064,74,False,,0,0.0,phi-3,3.8,0,1024,128,0,28,228
hp_envy,phi-3-mini-3.8b,int8,1024,64,24.471451000019442,2.6152924074648927,1.764995599980466,22.706455400038976,1763578570.6872065,0.0,5647704064,74,False,,1763578595.1592658,67.6,5647675392,73,False,,1,0.015625,phi-3,3.8,0,1024,128,0,29,176
device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
hp_envy,phi-3-mini-3.8b,int8,1024,181,60.43950620002579,2.994729960251111,4.271956300013699,56.16754990001209,1763578597.379221,22.2,1669484544,73,False,,1763578657.819292,63.3,5644931072,72,False,,1,0.0055248618784530384,phi-3,3.8,0,1024,512,0,0,248
hp_envy,phi-3-mini-3.8b,int8,1024,265,93.54163679998601,2.8329630426141916,1.460155799984932,92.08148100000108,1763578657.820249,0.0,5644935168,72,False,,1763578751.3626533,62.0,5645836288,70,False,,2,0.007547169811320755,phi-3,3.8,0,1024,512,0,1,154
hp_envy,phi-3-mini-3.8b,int8,1024,131,49.240981700015254,2.6603856275261752,2.299759700021241,46.94122199999401,1763578751.3634589,0.0,5645836288,70,False,,1763578800.6049585,64.4,5646340096,69,False,,1,0.007633587786259542,phi-3,3.8,0,1024,512,0,2,203
hp_envy,phi-3-mini-3.8b,int8,1024,256,98.24530820001382,2.6057223972346804,2.2060786000220105,96.03922959999181,1763578800.6056232,0.0,5646340096,69,False,,1763578898.8516073,65.2,5645766656,68,False,,1,0.00390625,phi-3,3.8,0,1024,512,0,3,209
hp_envy,phi-3-mini-3.8b,int8,1024,157,53.57974769995781,2.9302116329324117,2.0105975999613293,51.56915009999648,1763578898.8523264,0.0,5645766656,68,False,,1763578952.4326503,63.4,5646004224,67,False,,1,0.006369426751592357,phi-3,3.8,0,1024,512,0,4,199
