device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
hp_envy,phi-3-mini-3.8b,int8,1024,59,20.994506200018805,2.810259000040075,2.424501799978316,18.57000440004049,1763564486.9690619,0.0,5700354048,93,True,,1763564507.9639132,60.2,5700374528,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,17,237
hp_envy,phi-3-mini-3.8b,int8,1024,74,20.42212100001052,3.6235217683786067,2.421778500021901,18.00034249998862,1763564507.9644303,0.0,5700374528,93,True,,1763564528.386978,58.8,5700530176,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,18,246
hp_envy,phi-3-mini-3.8b,int8,1024,56,20.43742370000109,2.7400713916792268,2.1858107000007294,18.25161300000036,1763564528.387462,0.0,5700530176,93,True,,1763564548.8251987,59.1,5700694016,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,19,238
hp_envy,phi-3-mini-3.8b,int8,1024,75,20.17768669995712,3.7169771299977308,1.9218992999522015,18.25578740000492,1763564548.8255904,0.0,5700694016,93,True,,1763564569.0035803,58.5,5700734976,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,20,204
hp_envy,phi-3-mini-3.8b,int8,1024,60,20.05642189999344,2.9915605235657527,2.0042103999876417,18.052211500005797,1763564569.0040467,0.0,5700734976,93,True,,1763564589.0609345,58.5,5700800512,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,21,224
hp_envy,phi-3-mini-3.8b,int8,1024,59,20.17820629995549,2.9239467137438346,1.7766793000046164,18.401526999950875,1763564589.0614846,0.0,5700800512,93,True,,1763564609.2399783,59.6,5700820992,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,22,199
hp_envy,phi-3-mini-3.8b,int8,1024,66,20.195819500018843,3.268003063700308,1.9412675000494346,18.254551999969408,1763564609.2403798,0.0,5700820992,93,True,,1763564629.4364784,59.2,5700919296,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,23,212
hp_envy,phi-3-mini-3.8b,int8,1024,55,19.84683530003531,2.7712226744735546,1.8671360000153072,17.979699300020002,1763564629.43691,0.0,5700919296,93,True,,1763564649.284088,57.9,5700972544,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,24,199
hp_envy,phi-3-mini-3.8b,int8,1024,42,20.808293399983086,2.0184259800966733,2.7401419000234455,18.06815149995964,1763564649.2845445,58.3,5700972544,93,True,,1763564670.0932178,59.7,5700968448,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,25,275
hp_envy,phi-3-mini-3.8b,int8,1024,70,20.467287399980705,3.4200917118145315,2.4227750999853015,18.044512299995404,1763564670.0936973,0.0,5700968448,93,True,,1763564690.5613005,58.7,5701009408,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,26,254
hp_envy,phi-3-mini-3.8b,int8,1024,64,20.48597590002464,3.1240884160135627,2.2207864000229165,18.265189500001725,1763564690.5617256,0.0,5701009408,93,True,,1763564711.048217,59.8,5701132288,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,27,236
hp_envy,phi-3-mini-3.8b,int8,1024,41,20.05328609998105,2.044552688052396,2.1452247999841347,17.908061299996916,1763564711.0488658,0.0,5701132288,93,True,,1763564731.1024995,58.1,5701169152,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,28,228
hp_envy,phi-3-mini-3.8b,int8,1024,64,19.544765600003302,3.274534026644412,1.6355260000564158,17.909239599946886,1763564731.1029494,0.0,5701169152,93,True,,1763564750.6479979,57.0,5701267456,93,True,,0,0.0,phi-3,3.8,0,1024,128,0,29,176
hp_envy,phi-3-mini-3.8b,int8,1024,61,20.53427829995053,2.9706425085388544,2.4744722999748774,18.05980599997565,1763564750.6484022,0.0,5701267456,93,True,,1763564771.1830952,59.3,5701320704,93,True,,0,0.0,phi-3,3.8,0,1024,128,1,0,248
hp_envy,phi-3-mini-3.8b,int8,1024,66,19.094544299994595,3.4564846881430253,1.2247899000067264,17.86975439998787,1763564771.1835728,0.0,5701320704,93,True,,1763564790.2784731,56.3,5701361664,94,True,,-1,-0.015151515151515152,phi-3,3.8,0,1024,128,1,1,154
hp_envy,phi-3-mini-3.8b,int8,1024,65,19.811891500023194,3.2808578625581464,1.9095484999706969,17.902343000052497,1763564790.2789261,0.0,5701361664,94,True,,1763564810.0911505,58.4,5701435392,94,True,,0,0.0,phi-3,3.8,0,1024,128,1,2,203
hp_envy,phi-3-mini-3.8b,int8,1024,55,19.711795699957293,2.7902074898290046,1.877092199982144,17.83470349997515,1763564810.091574,0.0,5701435392,94,True,,1763564829.8036754,57.8,5701455872,94,True,,0,0.0,phi-3,3.8,0,1024,128,1,3,209
hp_envy,phi-3-mini-3.8b,int8,1024,65,19.60555730003398,3.3153865001270506,1.7350213000318035,17.870536000002176,1763564829.8041105,0.0,5701455872,94,True,,1763564849.4099927,57.1,5701505024,95,True,,-1,-0.015384615384615385,phi-3,3.8,0,1024,128,1,4,199
hp_envy,phi-3-mini-3.8b,int8,1024,65,19.82554039999377,3.2785991548568547,1.7226238999865018,18.102916500007268,1763564849.4104383,0.0,5701505024,95,True,,1763564869.2362597,59.0,5701529600,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,5,199
hp_envy,phi-3-mini-3.8b,int8,1024,76,20.887787299987394,3.63848975042205,2.971240199985914,17.91654710000148,1763564869.236659,0.0,5701529600,95,True,,1763564890.1248276,60.1,5701607424,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,6,296
hp_envy,phi-3-mini-3.8b,int8,1024,61,20.17287650000071,3.02386226376778,2.211212700000033,17.96166380000068,1763564890.1253483,0.0,5701607424,95,True,,1763564910.2985685,59.0,5701644288,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,7,240
hp_envy,phi-3-mini-3.8b,int8,1024,60,19.821335199987516,3.027041286302337,2.014122899970971,17.807212300016545,1763564910.299003,0.0,5701644288,95,True,,1763564930.1206315,57.7,5701656576,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,8,222
hp_envy,phi-3-mini-3.8b,int8,1024,67,19.83010230003856,3.3787016822333644,1.9856041999883018,17.84449810005026,1763564930.1210766,0.0,5701656576,95,True,,1763564949.9514654,57.4,5701722112,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,9,213
hp_envy,phi-3-mini-3.8b,int8,1024,58,19.6714850999997,2.9484301619912205,1.8659393999841996,17.8055457000155,1763564949.9518504,0.0,5701722112,95,True,,1763564969.623613,57.5,5701775360,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,10,210
hp_envy,phi-3-mini-3.8b,int8,1024,58,19.67025999998441,2.9486137956512,1.8676534999976866,17.802606499986723,1763564969.6240435,0.0,5701775360,95,True,,1763564989.2946396,57.4,5701775360,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,11,211
hp_envy,phi-3-mini-3.8b,int8,1024,63,19.78898880002089,3.183588642989858,1.8694980000145733,17.919490800006315,1763564989.295071,0.0,5701775360,95,True,,1763565009.0844514,57.9,5701795840,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,12,210
hp_envy,phi-3-mini-3.8b,int8,1024,63,20.178956900024787,3.122064252980421,1.8271905000437982,18.35176639998099,1763565009.0854347,0.0,5701795840,95,True,,1763565029.2647245,60.1,5701795840,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,13,187
hp_envy,phi-3-mini-3.8b,int8,1024,51,20.353242399985902,2.50574326182227,2.5288831999641843,17.824359200021718,1763565029.265168,0.0,5701795840,95,True,,1763565049.61894,58.6,5701795840,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,14,253
hp_envy,phi-3-mini-3.8b,int8,1024,57,20.184475099958945,2.8239525535204995,2.3163488999707624,17.868126199988183,1763565049.619353,0.0,5701795840,95,True,,1763565069.804154,58.6,5701804032,95,True,,0,0.0,phi-3,3.8,0,1024,128,1,15,240
hp_envy,phi-3-mini-3.8b,int8,1024,44,20.182200899987947,2.1801388370891837,2.3806940999929793,17.801506799994968,1763565069.8045757,0.0,5701804032,95,True,,1763565089.987147,58.8,5701877760,96,True,,-1,-0.022727272727272728,phi-3,3.8,0,1024,128,1,16,244
hp_envy,phi-3-mini-3.8b,int8,1024,70,20.17648129997542,3.4693859131961364,2.378356100001838,17.798125199973583,1763565089.9876258,63.6,5701877760,96,True,,1763565110.164417,58.3,5701910528,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,17,237
hp_envy,phi-3-mini-3.8b,int8,1024,72,20.19866210001055,3.5645925281339492,2.366804699995555,17.831857400014997,1763565110.1649106,0.0,5701910528,96,True,,1763565130.363915,58.4,5701963776,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,18,246
hp_envy,phi-3-mini-3.8b,int8,1024,61,19.992831200012006,3.0510936340003396,2.150332299992442,17.842498900019564,1763565130.364352,0.0,5701963776,96,True,,1763565150.3574965,58.3,5701984256,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,19,238
hp_envy,phi-3-mini-3.8b,int8,1024,69,19.58734510000795,3.522682612048939,1.805371499969624,17.781973600038327,1763565150.3579454,0.0,5701984256,96,True,,1763565169.945615,57.2,5702062080,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,20,204
hp_envy,phi-3-mini-3.8b,int8,1024,55,19.8984982999973,2.764027675395357,1.994405600009486,17.904092699987814,1763565169.9460983,0.0,5702062080,96,True,,1763565189.844924,58.1,5702066176,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,21,224
hp_envy,phi-3-mini-3.8b,int8,1024,68,19.54422819998581,3.4792880693057695,1.741076799982693,17.803151400003117,1763565189.845341,0.0,5702066176,96,True,,1763565209.3898683,57.0,5702107136,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,22,199
hp_envy,phi-3-mini-3.8b,int8,1024,46,19.68931759998668,2.3362922440761036,1.9290701000136323,17.760247499973048,1763565209.3903127,0.0,5702107136,96,True,,1763565229.0800178,57.1,5702111232,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,23,212
hp_envy,phi-3-mini-3.8b,int8,1024,72,19.520312700013164,3.6884655029092563,1.7395358000067063,17.780776900006458,1763565229.0805376,0.0,5702111232,96,True,,1763565248.601279,57.3,5702152192,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,24,199
hp_envy,phi-3-mini-3.8b,int8,1024,42,20.59471710002981,2.0393579477690036,2.697882100008428,17.896835000021383,1763565248.6017663,0.0,5702152192,96,True,,1763565269.1968796,59.4,5702156288,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,25,275
hp_envy,phi-3-mini-3.8b,int8,1024,58,20.240990700025577,2.865472390139812,2.395697400032077,17.8452932999935,1763565269.1974099,0.0,5702156288,96,True,,1763565289.438795,58.5,5702184960,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,26,254
hp_envy,phi-3-mini-3.8b,int8,1024,68,20.064074099995196,3.3891421882266815,2.196182699990459,17.867891400004737,1763565289.4392297,0.0,5702184960,96,True,,1763565309.503687,58.3,5702184960,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,27,236
hp_envy,phi-3-mini-3.8b,int8,1024,70,20.017035700031556,3.497021289715222,2.2035067999968305,17.813528900034726,1763565309.5042026,0.0,5702184960,96,True,,1763565329.5215335,58.2,5702213632,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,28,228
hp_envy,phi-3-mini-3.8b,int8,1024,62,19.238119499990717,3.2227682128718413,1.4976241999538615,17.740495300036855,1763565329.5219798,0.0,5702213632,96,True,,1763565348.7604246,56.5,5702242304,96,True,,0,0.0,phi-3,3.8,0,1024,128,1,29,176
hp_envy,phi-3-mini-3.8b,int8,1024,64,20.337701899989042,3.1468648874253824,2.473521800013259,17.864180099975783,1763565348.7609444,0.0,5702242304,96,True,,1763565369.0990775,58.7,5702250496,97,True,,-1,-0.015625,phi-3,3.8,0,1024,128,2,0,248
hp_envy,phi-3-mini-3.8b,int8,1024,76,18.991305199975614,4.001831322267287,1.2259934999747202,17.765311700000893,1763565369.0996702,0.0,5702250496,97,True,,1763565388.0912948,56.1,5702283264,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,1,154
hp_envy,phi-3-mini-3.8b,int8,1024,58,19.768358999979682,2.9339815206745086,1.8638437000336125,17.90451529994607,1763565388.091708,0.0,5702283264,97,True,,1763565407.8603945,58.1,5702311936,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,2,203
hp_envy,phi-3-mini-3.8b,int8,1024,59,19.702082499978133,2.9946072959579517,1.8856132000219077,17.816469299956225,1763565407.8608503,0.0,5702311936,97,True,,1763565427.5633733,57.7,5702340608,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,3,209
hp_envy,phi-3-mini-3.8b,int8,1024,74,19.49853520002216,3.7951568792673154,1.7078034000005573,17.790731800021604,1763565427.5638194,0.0,5702340608,97,True,,1763565447.0627182,57.2,5702336512,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,4,199
hp_envy,phi-3-mini-3.8b,int8,1024,77,19.55109550000634,3.9383982345119755,1.758702400024049,17.79239309998229,1763565447.063193,0.0,5702336512,97,True,,1763565466.614614,57.0,5702410240,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,5,199
hp_envy,phi-3-mini-3.8b,int8,1024,43,20.847412699949928,2.062606071021143,2.964269599993713,17.883143099956214,1763565466.6150422,0.0,5702410240,97,True,,1763565487.462897,59.5,5702426624,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,6,296
hp_envy,phi-3-mini-3.8b,int8,1024,42,20.570328500005417,2.041775852047717,2.2878163999994285,18.282512100005988,1763565487.4634135,0.0,5702426624,97,True,,1763565508.0340278,59.1,5702434816,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,7,240
hp_envy,phi-3-mini-3.8b,int8,1024,46,20.582623100024648,2.234894929400175,2.0972763000172563,18.48534680000739,1763565508.034518,60.0,5702434816,97,True,,1763565528.61753,60.4,5702443008,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,8,222
hp_envy,phi-3-mini-3.8b,int8,1024,60,21.988608699990436,2.728685603470041,2.290395800024271,19.698212899966165,1763565528.6180878,0.0,5702443008,97,True,,1763565550.6070387,60.5,5702463488,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,9,213
hp_envy,phi-3-mini-3.8b,int8,1024,63,21.641898399975616,2.9110200424964097,1.9155228000017814,19.726375599973835,1763565550.6074567,0.0,5702463488,97,True,,1763565572.24985,60.0,5702492160,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,10,210
hp_envy,phi-3-mini-3.8b,int8,1024,69,21.576719100004993,3.1978911937535504,1.920808200025931,19.655910899979062,1763565572.2504358,0.0,5702492160,97,True,,1763565593.827485,59.4,5702516736,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,11,211
hp_envy,phi-3-mini-3.8b,int8,1024,73,23.98622510000132,3.0434134464950042,1.9141519999830052,22.072073100018315,1763565593.8279064,0.0,5702516736,97,True,,1763565617.818824,68.5,5702565888,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,12,210
hp_envy,phi-3-mini-3.8b,int8,1024,67,23.06660440005362,2.9046321182776365,2.5505214000004344,20.516083000053186,1763565617.820395,100.0,5702565888,97,True,,1763565640.8873253,65.3,5702586368,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,13,187
hp_envy,phi-3-mini-3.8b,int8,1024,68,23.418898100033402,2.9036378957515088,2.8444684999994934,20.57442960003391,1763565640.8877645,0.0,5702586368,97,True,,1763565664.3070338,68.3,5702598656,97,True,,0,0.0,phi-3,3.8,0,1024,128,2,14,253
hp_envy,phi-3-mini-3.8b,int8,1024,61,22.81187219999265,2.674046192491805,3.130049399973359,19.68182280001929,1763565664.307516,0.0,5702598656,97,True,,1763565687.119696,67.5,5702627328,98,True,,-1,-0.01639344262295082,phi-3,3.8,0,1024,128,2,15,240
hp_envy,phi-3-mini-3.8b,int8,1024,78,26.012603499984834,2.9985464546078777,2.942277699999977,23.070325799984857,1763565687.1200848,0.0,5702627328,98,True,,1763565713.13319,78.3,5702664192,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,16,244
hp_envy,phi-3-mini-3.8b,int8,1024,43,22.519197199959308,1.9094819241636953,2.897236199991312,19.621960999967996,1763565713.1338153,0.0,5702664192,98,True,,1763565735.6536012,67.0,5702684672,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,17,237
hp_envy,phi-3-mini-3.8b,int8,1024,73,21.579493700002786,3.3828411831548473,2.406039699970279,19.173454000032507,1763565735.6542628,0.0,5702684672,98,True,,1763565757.2340906,62.7,5702696960,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,18,246
hp_envy,phi-3-mini-3.8b,int8,1024,65,22.140047100023367,2.935856446300487,2.1880388999707066,19.95200820005266,1763565757.234528,0.0,5702696960,98,True,,1763565779.374957,65.3,5702705152,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,19,238
hp_envy,phi-3-mini-3.8b,int8,1024,57,19.775836599990726,2.882305368564116,1.9903462000074796,17.785490399983246,1763565779.3754032,0.0,5702705152,98,True,,1763565799.1515577,58.5,5702725632,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,20,204
hp_envy,phi-3-mini-3.8b,int8,1024,67,19.696886399993673,3.401552846444884,1.9665132999652997,17.730373100028373,1763565799.151986,0.0,5702725632,98,True,,1763565818.8492923,58.2,5702733824,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,21,224
hp_envy,phi-3-mini-3.8b,int8,1024,59,19.481675399991218,3.028486964731308,1.6976846999605186,17.7839907000307,1763565818.849753,0.0,5702733824,98,True,,1763565838.3317256,57.7,5702742016,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,22,199
hp_envy,phi-3-mini-3.8b,int8,1024,51,21.82670789997792,2.3365869114898263,2.039706399955321,19.787001500022598,1763565838.3321714,0.0,5702742016,98,True,,1763565860.1592422,64.8,5702754304,98,True,,0,0.0,phi-3,3.8,0,1024,128,2,23,212
hp_envy,phi-3-mini-3.8b,int8,1024,55,23.94869769999059,2.2965758175661306,2.2789900000207126,21.669707699969877,1763565860.1596813,66.7,5702754304,98,True,,1763565884.1088076,67.4,5702754304,98,False,,0,0.0,phi-3,3.8,0,1024,128,2,24,199
hp_envy,phi-3-mini-3.8b,int8,1024,60,25.561064899957273,2.347320044561222,3.9331233999691904,21.627941499988083,1763565884.1095133,0.0,5702754304,98,False,,1763565909.671211,64.7,5702758400,98,False,,0,0.0,phi-3,3.8,0,1024,128,2,25,275
hp_envy,phi-3-mini-3.8b,int8,1024,59,25.140655600000173,2.3467963977836597,3.5418500000378117,21.59880559996236,1763565909.6719606,0.0,5702758400,98,False,,1763565934.813096,64.3,5702762496,97,False,,1,0.01694915254237288,phi-3,3.8,0,1024,128,2,26,254
hp_envy,phi-3-mini-3.8b,int8,1024,69,25.388474000035785,2.7177687008641302,2.5316682000411674,22.856805799994618,1763565934.813779,0.0,5702762496,97,False,,1763565960.2027361,65.4,5702774784,97,False,,0,0.0,phi-3,3.8,0,1024,128,2,27,236
hp_envy,phi-3-mini-3.8b,int8,1024,66,23.35221779998392,2.8262840200148123,2.443705299985595,20.908512499998324,1763565960.2036073,0.0,5702774784,97,False,,1763565983.5564811,61.3,5702782976,96,False,,1,0.015151515151515152,phi-3,3.8,0,1024,128,2,28,228
hp_envy,phi-3-mini-3.8b,int8,1024,65,22.65246890002163,2.869444398616432,1.7621785000083037,20.890290400013328,1763565983.5571501,0.0,5702782976,96,False,,1763566006.2104435,59.7,5702881280,96,False,,0,0.0,phi-3,3.8,0,1024,128,2,29,176
